post_id,user_id,content,likes,shares,comments,timestamp,platform_x,category,total_engagement,sentiment_score,influencer_id,name,followers,engagement_rate,platform_y,predicted_engagement
7902,4088,The future of programming is bright! #tech #innovation #wellness #food,94297,1122,594,2024-04-15 22:10:05,Twitter,lifestyle,96013,0.0,4088,Emma Doe,4910691,5.96,YouTube,57790.738278566074
7903,2435,Just finished a 5K! Can't wait for the next one! #fitness #health #fitness #wellness,90652,8900,4854,2024-11-08 13:56:02,YouTube,lifestyle,104406,0.35378787878787876,2435,Alex Davis,2203880,2.55,Twitter,57169.78599069343
7904,3237,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #fitness #football,1938,4660,3291,2024-05-01 19:03:27,TikTok,sports,9889,0.25,3237,Alex Taylor,9430168,7.71,TikTok,57403.66346498268
7905,828,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #gossip #music,81019,5644,2717,2024-05-29 07:00:43,Twitter,entertainment,89380,0.35378787878787876,828,Anna Miller,624122,5.43,TikTok,57157.08504339733
7906,54,Did anyone else catch the new movie release? #movies #entertainment #travel #wellness,84118,2106,4305,2024-08-08 10:08:53,Instagram,lifestyle,90529,0.25,54,John Brown,1751364,2.37,Twitter,57341.92737318819
7907,2849,"Game night with friends, who’s your favorite player? #sports #basketball #AI #future",98431,9479,4269,2024-03-13 20:58:44,TikTok,technology,112179,0.25,2849,Emma Davis,4637325,1.32,Twitter,57365.12993874545
7908,3457,Just finished a 5K! Can't wait for the next one! #fitness #health #travel #food,27631,5806,3337,2024-02-14 06:22:42,Instagram,lifestyle,36774,0.25,3457,Jane Taylor,5246506,7.27,YouTube,57370.02763559192
7909,3129,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #fitness #basketball,57260,3711,2479,2024-01-29 13:28:25,Instagram,sports,63450,0.25,3129,Chris Miller,3202690,6.34,TikTok,57353.59575216488
7910,2037,Did anyone else catch the new movie release? #movies #entertainment #AI #tech,93291,6298,1132,2024-01-07 10:21:56,YouTube,technology,100721,0.0,2037,Oliver Davis,4598036,7.14,Twitter,57788.224593130166
7911,1215,Did anyone else catch the new movie release? #movies #entertainment #fitness #wellness,61116,8574,2734,2024-06-25 04:30:30,YouTube,lifestyle,72424,0.25,1215,Chris Brown,127636,7.47,TikTok,57328.87291563761
7912,2067,Just finished a 5K! Can't wait for the next one! #fitness #health #future #AI,23433,7811,3260,2024-07-18 07:06:39,YouTube,technology,34504,0.0,2067,Jane Miller,72335,4.99,Instagram,57751.83883665423
7913,3972,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #fitness #sportsnews,44804,3172,2524,2024-04-17 22:55:58,Twitter,sports,50500,0.2556818181818182,3972,Chris Doe,9932438,9.0,YouTube,57398.07865156924
7914,1866,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #food #fitness,5782,1372,1724,2024-10-14 08:55:30,Twitter,lifestyle,8878,0.25,1866,John Brown,8639917,4.88,YouTube,57397.31000052693
7915,866,"Game night with friends, who’s your favorite player? #sports #basketball #workout #fitness",19186,8449,1725,2024-05-17 07:57:48,Instagram,sports,29360,0.11212121212121212,866,Mike Smith,9201525,2.0,YouTube,57635.3425424756
7916,688,Catching up with my favorite show tonight! #tv #entertainment #fitness #travel,49191,8030,1301,2024-08-17 06:27:43,Twitter,lifestyle,58522,0.25,688,Emma Johnson,3248312,1.72,Twitter,57353.96254417831
7917,4508,Trying out new recipes and loving the results! #food #cooking #sportsnews #basketball,13260,9939,4208,2024-10-04 16:44:11,TikTok,sports,27407,0.0,4508,John Taylor,5202274,8.19,Twitter,57793.082549217295
7918,3847,Exploring the latest advancements in AI! #tech #future #entertainment #celebrity,70001,6997,3877,2024-11-07 01:05:08,Instagram,entertainment,80875,0.25,3847,Alex Johnson,265059,8.64,Instagram,57329.977769849625
7919,2946,"Game night with friends, who’s your favorite player? #sports #basketball #food #travel",51915,5522,2006,2024-10-03 03:08:41,Twitter,lifestyle,59443,0.0,2946,Sophia Brown,5930509,0.93,Twitter,57798.93741708578
7920,2181,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #innovation #programming,59202,5294,153,2024-01-18 08:05:12,YouTube,technology,64649,0.0,2181,John Starr,5119217,4.38,TikTok,57792.41478707932
7921,4325,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #innovation #tech,54844,5755,1924,2024-01-07 00:22:25,Twitter,technology,62523,0.0,4325,Sophia Doe,2400061,8.27,TikTok,57770.55330130373
7922,225,Catching up with my favorite show tonight! #tv #entertainment #travel #fitness,29096,2493,735,2024-03-16 13:09:06,TikTok,lifestyle,32324,0.11212121212121212,225,Oliver Starr,1846648,1.15,YouTube,57576.21076080632
7923,392,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #tech #innovation,1849,8952,3523,2024-05-22 07:05:36,Instagram,technology,14324,0.0,392,Emma Doe,3792759,4.83,Twitter,57781.7503225547
7924,2024,Exploring the latest advancements in AI! #tech #future #music #celebrity,52151,4684,3832,2024-01-06 19:12:57,Instagram,entertainment,60667,0.35378787878787876,2024,Alex Taylor,2160996,0.95,Instagram,57169.44121166788
7925,1943,The future of programming is bright! #tech #innovation #fitness #basketball,76557,9433,3219,2024-03-16 16:58:22,YouTube,sports,89209,0.375,1943,Chris Miller,3652783,6.04,YouTube,57145.50914725543
7926,1921,Trying out new recipes and loving the results! #food #cooking #music #celebrity,85141,5131,923,2024-10-25 00:37:50,TikTok,entertainment,91195,0.2556818181818182,1921,Sarah Davis,6111579,8.67,Instagram,57367.35968778818
7927,2006,The future of programming is bright! #tech #innovation #style #wellness,74863,6278,2848,2024-10-13 06:39:52,Instagram,lifestyle,83989,0.35378787878787876,2006,Chris Davis,6129845,3.29,Instagram,57201.34998628727
7928,3174,"Game night with friends, who’s your favorite player? #sports #basketball #food #style",3013,4686,2711,2024-08-29 21:47:50,Twitter,lifestyle,10410,0.375,3174,Alex Wilson,83316,9.41,Twitter,57116.811326296665
7929,3765,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #sportsnews #fitness,84209,355,1578,2024-04-08 11:00:06,TikTok,sports,86142,0.11212121212121212,3765,Sophia Taylor,2988012,1.39,YouTube,57585.38710554372
7930,2965,Trying out new recipes and loving the results! #food #cooking #sportsnews #workout,88587,9054,4003,2024-06-03 13:24:48,TikTok,sports,101644,0.25,2965,Oliver Johnson,4770908,0.99,YouTube,57366.20392010377
7931,2813,Did anyone else catch the new movie release? #movies #entertainment #AI #programming,29270,6829,377,2024-08-19 09:42:48,Instagram,technology,36476,0.25,2813,Chris Doe,135914,9.01,YouTube,57328.93946914878
7932,313,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #tech #AI,3186,9454,3515,2024-03-13 17:16:59,TikTok,technology,16155,0.35378787878787876,313,Alex Davis,1065279,0.73,YouTube,57160.63185993904
7933,3531,Exploring the latest advancements in AI! #tech #future #fitness #food,56952,9762,4502,2024-09-11 04:33:44,Twitter,lifestyle,71216,0.375,3531,Anna Doe,2853122,9.17,TikTok,57139.08002822849
7934,1541,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #entertainment #music,41058,8498,110,2024-04-17 11:01:36,Instagram,entertainment,49666,0.11212121212121212,1541,Oliver Starr,3889240,4.56,Twitter,57592.63280351124
7935,636,"Game night with friends, who’s your favorite player? #sports #basketball #football #basketball",23440,811,1607,2024-02-20 03:22:59,Instagram,sports,25858,0.8,636,Emma Johnson,713362,2.35,YouTube,56402.078872162834
7936,3337,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #style #travel,1906,2704,3627,2024-04-14 16:41:21,TikTok,lifestyle,8237,0.35378787878787876,3337,Jane Wilson,3250019,2.4,YouTube,57178.19674493769
7937,3934,Just finished a 5K! Can't wait for the next one! #fitness #health #gossip #music,36483,5028,1026,2024-03-20 17:06:59,Instagram,entertainment,42537,0.375,3934,Jane Wilson,3579689,6.04,TikTok,57144.92148570115
7938,1959,Did anyone else catch the new movie release? #movies #entertainment #fitness #style,4533,2071,4237,2024-02-25 21:37:21,Instagram,lifestyle,10841,0.11212121212121212,1959,Oliver Johnson,3164827,3.17,Instagram,57586.80866377996
7939,4867,"Game night with friends, who’s your favorite player? #sports #basketball #fitness #football",92328,8320,3041,2024-02-16 07:14:28,Twitter,sports,103689,0.0,4867,Oliver Starr,5497935,3.73,Instagram,57795.45960619597
7940,2334,Trying out new recipes and loving the results! #food #cooking #programming #tech,5633,9980,4814,2024-01-23 17:27:36,YouTube,technology,20427,0.0,2334,Emma Starr,6863794,5.59,Twitter,57806.44084710306
7941,505,Just finished a 5K! Can't wait for the next one! #fitness #health #gossip #celebrity,75874,5387,1840,2024-03-02 14:35:32,TikTok,entertainment,83101,0.11212121212121212,505,Alex Brown,6815267,7.49,YouTube,57616.157491921724
7942,3654,Trying out new recipes and loving the results! #food #cooking #sportsnews #football,32959,9624,3829,2024-05-29 12:13:43,Instagram,sports,46412,0.25,3654,Anna Wilson,3484335,4.86,TikTok,57355.86012322755
7943,2850,"Game night with friends, who’s your favorite player? #sports #basketball #basketball #workout",90542,9859,1134,2024-04-03 02:25:17,Twitter,sports,101535,0.35378787878787876,2850,Sophia Davis,900599,7.74,Twitter,57159.30786474439
7944,4061,Did anyone else catch the new movie release? #movies #entertainment #movies #gossip,76620,9810,1248,2024-07-23 21:37:16,TikTok,entertainment,87678,0.25,4061,Emma Doe,2848532,2.26,Twitter,57350.74839067503
7945,7,Exploring the latest advancements in AI! #tech #future #style #fitness,24727,9573,3284,2024-03-27 19:36:39,YouTube,lifestyle,37584,0.25,7,Jane Taylor,1250259,3.87,YouTube,57337.89858637729
7946,1942,Trying out new recipes and loving the results! #food #cooking #fitness #travel,21378,3477,1935,2024-01-08 14:17:00,TikTok,lifestyle,26790,0.0,1942,Emma Smith,824363,5.3,Twitter,57757.88499561857
7947,2047,The future of programming is bright! #tech #innovation #food #style,56423,5810,3366,2024-09-21 11:25:36,Twitter,lifestyle,65599,0.8,2047,Mike Doe,4346423,8.68,Instagram,56431.28797652219
7948,1527,Did anyone else catch the new movie release? #movies #entertainment #basketball #sportsnews,8769,5720,3686,2024-09-01 14:09:47,YouTube,sports,18175,0.0,1527,Oliver Johnson,4421530,6.34,Instagram,57786.80551919387
7949,3768,Catching up with my favorite show tonight! #tv #entertainment #food #wellness,23636,9282,1390,2024-09-04 21:15:13,Twitter,lifestyle,34308,0.0,3768,Jane Smith,4718541,0.8,Twitter,57789.19342991017
7950,31,The future of programming is bright! #tech #innovation #AI #innovation,43454,337,3671,2024-09-09 00:04:48,TikTok,technology,47462,0.0,31,Jane Doe,8717125,5.05,TikTok,57821.34126815061
7951,3306,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #gossip #entertainment,89019,4798,2412,2024-09-02 15:21:20,Twitter,entertainment,96229,0.0,3306,Oliver Johnson,6557903,7.23,TikTok,57803.981542912574
7952,4695,Exploring the latest advancements in AI! #tech #future #sportsnews #basketball,76358,5510,4317,2024-09-16 18:01:38,Instagram,sports,86185,0.8,4695,Emma Smith,7620721,3.23,TikTok,56457.61269608665
7953,2130,Just finished a 5K! Can't wait for the next one! #fitness #health #workout #basketball,3658,9202,2904,2024-01-18 22:16:22,Instagram,sports,15764,0.8,2130,Sarah Johnson,8719937,1.79,Twitter,56466.45017909546
7954,691,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #fitness #food,67792,8319,4043,2024-07-19 23:23:44,TikTok,lifestyle,80154,0.0,691,Emma Taylor,6468478,4.58,Twitter,57803.262583292206
7955,220,Trying out new recipes and loving the results! #food #cooking #fitness #basketball,20666,9458,2439,2024-04-16 13:05:09,Twitter,sports,32563,0.11212121212121212,220,Mike Smith,7955549,9.57,Instagram,57625.32513758941
7956,955,Did anyone else catch the new movie release? #movies #entertainment #workout #basketball,12992,9152,2661,2024-10-15 10:33:28,Instagram,sports,24805,0.0,955,Sophia Miller,7293381,2.38,Twitter,57809.89464309339
7957,3575,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #fitness #workout,41239,1771,3436,2024-07-19 11:23:25,YouTube,sports,46446,0.25,3575,Jane Starr,7726478,5.5,Instagram,57389.966128492604
7958,2962,Just finished a 5K! Can't wait for the next one! #fitness #health #celebrity #music,5539,7881,143,2024-04-14 20:02:20,YouTube,entertainment,13563,0.0,2962,Chris Brown,4356573,6.26,Twitter,57786.28327753818
7959,2796,"Game night with friends, who’s your favorite player? #sports #basketball #gossip #movies",26592,5614,2935,2024-10-16 04:12:45,Twitter,entertainment,35141,0.35378787878787876,2796,Jane Taylor,185995,3.54,Instagram,57153.56258746674
7960,2764,Did anyone else catch the new movie release? #movies #entertainment #food #travel,61421,5607,2028,2024-01-17 02:45:02,Instagram,lifestyle,69056,0.375,2764,John Davis,3159994,6.99,Twitter,57141.54721946832
7961,1958,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #movies #celebrity,14416,8052,1636,2024-06-26 22:22:51,YouTube,entertainment,24104,0.0,1958,John Starr,6480610,2.58,YouTube,57803.36012221437
7962,4858,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #wellness #travel,91397,9057,4948,2024-07-28 07:13:41,Twitter,lifestyle,105402,0.8,4858,Emma Johnson,9273302,9.32,TikTok,56470.8991261497
7963,2451,Catching up with my favorite show tonight! #tv #entertainment #celebrity #entertainment,35218,9133,1985,2024-06-21 20:11:05,YouTube,entertainment,46336,0.0,2451,Mike Miller,53502,9.14,Twitter,57751.6874229944
7964,2020,Catching up with my favorite show tonight! #tv #entertainment #food #fitness,74037,2317,3712,2024-08-22 18:52:32,Instagram,lifestyle,80066,0.0,2020,Anna Miller,6520843,7.13,Twitter,57803.68358771514
7965,2490,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #music #gossip,58095,5733,2008,2024-03-08 02:11:16,TikTok,entertainment,65836,0.375,2490,Jane Starr,2601672,3.7,Twitter,57137.05841909747
7966,2222,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #food #travel,75691,9094,503,2024-06-03 18:31:24,YouTube,lifestyle,85288,0.0,2222,Oliver Davis,4638687,2.29,YouTube,57788.551419269694
7967,210,Trying out new recipes and loving the results! #food #cooking #fitness #wellness,57994,5314,2890,2024-08-26 21:16:48,TikTok,lifestyle,66198,0.11212121212121212,210,Alex Doe,2762796,6.42,Instagram,57583.576412674156
7968,984,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #football #workout,40249,2989,1597,2024-06-27 03:44:33,Instagram,sports,44835,0.25,984,Sophia Miller,1841564,3.81,YouTube,57342.65256365794
7969,4989,Catching up with my favorite show tonight! #tv #entertainment #future #AI,65473,1604,950,2024-10-17 20:50:40,YouTube,technology,68027,0.0,4989,Jane Taylor,4692156,5.97,TikTok,57788.981299638064
7970,4936,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #celebrity #entertainment,33826,4165,1156,2024-04-15 23:55:39,TikTok,entertainment,39147,0.375,4936,Sophia Davis,210580,4.5,Twitter,57117.83450412307
7971,78,Did anyone else catch the new movie release? #movies #entertainment #programming #innovation,50183,2108,4826,2024-05-13 02:03:47,TikTok,technology,57117,0.0,78,Jane Brown,6313889,2.27,Twitter,57802.01971777638
7972,2531,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #entertainment #music,39744,1011,1746,2024-03-06 16:44:48,TikTok,entertainment,42501,0.375,2531,Mike Doe,6899539,8.16,Instagram,57171.61243449264
7973,4839,Exploring the latest advancements in AI! #tech #future #fitness #football,8219,831,2995,2024-08-01 04:23:06,Twitter,sports,12045,0.25,4839,Mike Brown,7838224,9.35,TikTok,57390.86454461492
7974,2747,Exploring the latest advancements in AI! #tech #future #gossip #entertainment,92279,9480,79,2024-09-10 01:32:34,Instagram,entertainment,101838,0.2556818181818182,2747,Oliver Doe,538738,6.42,Instagram,57322.555129222535
